Section,Category,Item_Description,Status_Value,Owner,Links
Artefacts,Artefacts,CHP-3964,"Minor Refactorings on SO Create , island , Fabs ( ) - verified - fixes needed. - updated ticket [ CHP-3819",,
Artefacts,Artefacts,],Shipments workflow - v2 ( ) Shipments - Navigation ( ) Move the main shipments list under warehouse group - verified Add Shipments tab in the root Sales orders list - verified Shipments - PR review feedback ( ) - verified @Umamahesh,,
Artefacts,Artefacts,CHP-3960,Warehouse > Part Details (,,
Artefacts,Artefacts,) Figma Design  https,//www.figma.com/design/v5c0jzDP5riw5RFBNzIyqe/Chip-1---Designs?node-id=44682-41099&t=Cukt0Vo4… See PR for images.- Verified,,
Artefacts,Artefacts,CHP-3962,Warehouse > Stock lines > Stock line Details (,,
Artefacts,Artefacts,) Figma Design  https,//www.figma.com/design/v5c0jzDP5riw5RFBNzIyqe/Chip-1---Designs?node-id=45277-73147&t=lY5HCG1Z… See PR for images.- Verified,,
Artefacts,Artefacts,PO,Rename pending to 'On Order' ( ) .- Verified,,
Artefacts,Artefacts,fix,Warehouse Part Details navigation issue ( ) .- Verified,,
Artefacts,Artefacts,feat(crm/warehouse),make warehouse nav item nested ( ) .- Verified,,
Artefacts,Artefacts,fix,Warehouse Part Details navigation issue ( ) .- Verified,,
Artefacts,Artefacts,CHP-3970,"Stock line details changes ( )  - Verified Stock List view Add following filters Sub Status Supplier Users & Role (similar to RFQ/SO) Warehouse Region Date Created Date updated StockLine Details / Receiving Line Details Supplier, Contact island Supplier, Contacts - Change to General Info Add PO# to show the associated PO-Line Add Stock Deal attribute For account, show location vs. ID Attribute sequence Region & Warehouse Supplier Account Supplier Contact PO# and Stock Deal Users - Roles supported would be (Buyer, Quality Inspector, Warehouse Owner, Supplier Owner) Line Detail Section Additional part info same as what is in PO - MPN, SPN (map to CPN), Mfg, Description, Category - Date code Y, DCW, Packaging, Mfg Lot#, Country of Origin Sub section - Qty and Price Total Qty, Available, Landed Cost, Resale Price Pending, Allocated, In Stock, Reserved (all read only) ROHS, ECCN US - Dual Use, ECCN, Local - Dual Use Labels, Warranty, Part Condition Status And Location Section Status, Sub Status. Updated On, Updated On Region & Warehouse Temp Location, Location, Lot Add Part Document Tab on Line Details SR -> Record an Offer - Make SR.partDetail optional to avoid crashing RequestOffer modal (",,
Artefacts,Artefacts,) Fixes  https,//altir-chip1.sentry.io/issues/98000314/?alert_rule_id=179716&alert_timestamp=1771625751030&a… Stock Line - Multiple SO Line comparision ( ) Stock Status Updates ( ),,
Artefacts,Artefacts,Stock,Add timeline tab ( ),,
Artefacts,Artefacts,Stock,fix sort issue ( ),,
Artefacts,Artefacts,Stock,hide add receiving when missing po line approvals ( ),,
Artefacts,Artefacts,Stock,Micro Dashboard ( ) Warehouse nav updates ( ),,
Artefacts,Artefacts,Warehouse,Integrate Part List API ( ),,
Artefacts,Artefacts,Warehouse,"Part and stockLine details PR feedback ( ) QC Result updates ( ) Warehouse Micro Dashboard Updates ( ) Performance -  @Harika Guntamukkala Add virtualization to activity tables and refactor sourcing logic ( ) This pull request introduces virtualization to historical and market activity tables to improve performance. Additionally, it refactors sourcing logic by passing CSS size variables, consolidating common functions, and fixing cell rendering issues within the tables. Virtualization logic should be additionally tested and can be disabled in case of any issues Dev Only Account - Simplify industry lookups mapping ( ) This update simplifies the mapping logic for industry lookups by removing unused functionality such as getOptionLabel .",,
Artefacts,Artefacts,chore,add claude code /review-a command for code review based on review experience for the last year (,,
Artefacts,Artefacts,") This might be helpful, but let me know or update this file if needed. Usage in Claude code", /review-a #1234 where 1234 - is PR number. GitHub CLI is needed for this. The review-a.md file is up to date with all the rules derived from the full-year comment analysis. The /review-a command now has 45+ project-specific rules across 14 sections derived from analyzing your review comments across ~350 inline comments on PRs over the past year.,,
Artefacts,Artefacts,MC1,refactor patchRfq and createRfq API (disable usage of new API endpoint) ( ),,
Artefacts,Artefacts,Refactor,"account and invoice card usage across features ( ) (dev only) This pull request includes changes to refactor and standardize the usage of account and invoice cards across various components. The invoice contact card was moved to the ""features"" directory for better organization. Additionally, the account card functionality was reused for invoices, orders, order line info pane, and hero components. A padding issue in the RFQ hero context was resolved by adjusting the account card usage. Tables - Remove skipSize prop from cell helpers, simplify invoice lines table (dev only) ( ) Issues on stage Identifier /link Description",,
Artefacts,Artefacts,Teams #,"Feb26_02 The error information in the SO is displaying info like • shippingAddressFields.addressLine1 instead of ""Address Line 1"" etc.",,
Artefacts,Artefacts,Teams #,Feb26_03 Shipping address disappearing intermittently for account listed. Looks good for other account I checked.,,
Artefacts,Artefacts,Teams #,Feb26_05,,
Artefacts,Artefacts,All the order lines are visible under shipment -> Specific shipment -> orders  https,//crm.stage.chip1.info/warehouse/shipments/69a02044639ee33d35251489/orders,,
Artefacts,Artefacts,Teams #,Feb26_07 The IDs section in Shipping details is empty. No placeholder to display any ID,,
Artefacts,Artefacts,Teams #,Feb26_08 No results are displayed when we filter with Status -> Inspected in SO line list view,,
