Section,Category,Item_Description,Status_Value,Owner,Links
Deployed Items,Yes https,Sales Order (create),,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,US25SO01052,,,
Deployed Items,Yes https,Sales Order (edit),,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,US25SO01052,,,
Deployed Items,Yes https,Sales Order - multiline,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,US25SO01052,,,
Deployed Items,Yes https,Quality Control (PO number),,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,CN25PO00119,,,
Deployed Items,Yes https,CN25PO00121,,,
Deployed Items,Yes https,Invoice generation,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,US25INV01012,,,
Deployed Items,Yes https,Invoice generation - shipping in 2 lots,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,CN25PO00120,,,
Deployed Items,Yes https,US25INV01013,,,
Deployed Items,Yes https,Lead Account & Transfer,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,altir.test.0101.com,,@yopmail,
Deployed Items,Yes https,Bids,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,On stage should suffice,,,
Deployed Items,Yes https,Parts Tracker,,,
Deployed Items,Yes https,"Yes
yes",,,
Deployed Items,Yes https,MPF100T-1FCG484E,,,
Deployed Items,Yes https,Search,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,Page Navigations,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,Edit Project,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,Notification Emails,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,"Download excess and Bom Template, fill and upload.",,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,Conceirge Service,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,Sorting,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,Filters,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Yes https,Yes,,,
Deployed Items,Note,The sanity tests to check will be selected based on the release,,,
Deployed Items,Note,Feature/Flow,,,
Deployed Items,Note,Stage,,,
Deployed Items,Note,Production,,,
Deployed Items,Note,Remarks,,,
Deployed Items,Note,"Create BOM in MC1, check in xcrm and new crm
yes",,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,"Create RFQ in MC1, check in xcrm and crm
yes",,,
Deployed Items,Note,US25RQ12852,,,
Deployed Items,Note,US25QU04007,,,
Deployed Items,Note,"Upload BOM from CRM
yes",,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,"Page Navigations
yes",,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,"Deep links for Accounts, RFQs, Quotes and Orders
yes",,,
Deployed Items,Note,US25QU04007,,,
Deployed Items,Note,"Edit Project
yes
yes",,,
Deployed Items,Note,"Global Search
yes
yes",,,
Deployed Items,Note,"Filters
yes
yes",,,
Deployed Items,Note,"Sorting of tables
yes
yes",,,
Deployed Items,Note,"Page Search
yes
yes",,,
Deployed Items,Note,"Download excess and Bom Template, fill and upload.
yes
yes",,,
Deployed Items,Note,"Conceirge Service
yes
yes",,,
Deployed Items,Note,"Microdashboard counts
yes
yes",,,
Deployed Items,Note,"Share project and show in mc1
yes
yes",,,
Deployed Items,Note,"Create Contact from crm
yes",,,
Deployed Items,Note,"Invite Contact from crm
yes
yes",,,
Deployed Items,Note,"Create Task
yes
yes
test release 10 sep25",,,
Deployed Items,Note,"FAB icons - for all
yes
yes",,,
Deployed Items,Note,"FAB - icon actions - Take a note/Activity/Task
yes
yes",,,
Deployed Items,Note,"Light mode - dark mode
yes
yes",,,
Deployed Items,Note,"Saved Views
yes
yes",,,
Deployed Items,Note,"Projects - price refresh
yes
yes",,,
