Section,Category,Item_Description,Status_Value,Owner,Links
Deployed Items,Contact Details RFQ tab,RFQ Line Details — entity FAB (selection-only quote actions removed; Generate PDF for the whole quote stays),Verified  - Verified,,https://chip1.canny.io/apex-1-feedback/p/unable-to-copy-paste-full-email-message-from-customer-to-a…
Deployed Items,Contact Details RFQ tab,What changed,,,
Deployed Items,Contact Details RFQ tab,Multiline,,,
Deployed Items,Contact Details RFQ tab,"FormikText
paste handling no longer treats every email as ""tabular content"". When the clipboard contains an email body (prose around a small inline table, or a body wrapped in a layout table — both common in Outlook/Gmail HTML), the paste now falls through to the browser's normal paste, preserving the full text exactly as it appeared in the email.",,,
Deployed Items,Contact Details RFQ tab,What still works,,,
Deployed Items,Contact Details RFQ tab,"Pasting genuine tables — from Excel, Google Sheets, web tables, etc. — continues to be auto-formatted into aligned columns inside the textarea, same as before.",,,
Deployed Items,Contact Details RFQ tab,How to verify,,,
Deployed Items,Contact Details RFQ tab,"Open any email in Outlook / Gmail that contains a greeting, a short body, and at least one row/table-like item, plus a signature.",,,
Deployed Items,Contact Details RFQ tab,Select the entire message and copy.,,,
Deployed Items,Contact Details RFQ tab,"In CRM, open",,,
Deployed Items,Contact Details RFQ tab,"Create Activity
(or any modal with a multiline Notes field) and paste into Notes.
the full message text lands in the field — greeting, body, item line, and signature.
copy a few cells from Excel/Sheets and paste into the same field — should still format as an aligned table.
use quote crm id fallback for rfq quote links (
)",,,
Deployed Items,update,"GI line Sync(only till stage, waiting for xCRM release to Prod)",,,
Deployed Items,QE Remarks,I have created two GI lines on xcrm and the sync is failing. correlation_id: d55bfa18-5444-11f1-8eb1-494774d88896,,,
Deployed Items,QE Remarks,Create Stock (,,,
Deployed Items,QE Remarks,")
suspend Add Arrival until PO loads to prevent late pop-in (UX) (",Verified,,
Deployed Items,fix(stockMenu),")
exclude cancelled stocks (",Verified,,
Deployed Items,SR/SO/allocation),),Verified,,
Deployed Items,SR/SO/allocation),SO or SR manual allocation: Cancelled stock should not be shown while allocating stock lines to SO or SR.,,,
Deployed Items,SR/SO/allocation),"""Add Arrival"" in the Warehouse Stock row menu no longer pops in late — it shows a brief skeleton while loading, then resolves smoothly.",Verified,,
Deployed Items,SR/SO/allocation),Test plan,,,
Deployed Items,SR/SO/allocation),"Open row menu on a stock with a linked PO — confirm skeleton, then ""Add Arrival"" appears (or stays hidden) without flicker",,,
Deployed Items,SR/SO/allocation),"Open row menu on a stock without a PO — confirm no skeleton flicker
add CRR PDF generation via context menu (CRM and MC1) (",,,
Deployed Items,WarehouseStock,")
xcrm to apex - GI",Verified,,
Deployed Items,WarehouseStock,"However, seeing only 2 lines in Apex: - fixed :",,,
Deployed Items,QE Remarks,I have created two GI lines on xcrm and the sync is failing. correlation_id: d55bfa18-5444-11f1-8eb1-494774d88896,,,
Deployed Items,QE Remarks,Sales Person - fixed - Role Not showing on UI,Verified,,
Deployed Items,QE Remarks,Box Count - synced in DB - Syncing,Verified,,
Deployed Items,QE Remarks,Weight Unit - already there -  synced in DB ,Verified,,
Deployed Items,QE Remarks,Length - already there - synced in DB ,Verified,,
Deployed Items,QE Remarks,Width - already there - synced in DB ,Verified,,
Deployed Items,QE Remarks,Height - already there - synced in DB ,Verified,,
Deployed Items,Teams #,"Updating 'General' section in accounts in giving the following error. Seeing it for all accounts:
//crm.stage.chip1.info/accounts/6964c3520e2c5d471eae127c
500,""message"":""Index 0 out of bounds for length 0""}",,,
Deployed Items,"{""status""",Seeing Sales Person details as empty under SO details page-> General section,,,https://crm.stage.chip1.info/sales/orders/6a0d7d9ecb805637c535cc6e/line/6a0d7d9ecb805637c535cc6c
Deployed Items,"{""status""",T,,,
Deployed Items,eams #,"Creating/attaching duplicate contact to an account is failing. Go to Accounts -> Create Contact -> Fill duplicate contact details (email, phone) ->",,,
Deployed Items,eams #,Gives error.,,,
Deployed Items,eams #,"NOT an ISSUE
{
""A contact already exists with at-least one same email address and at-least one same phone number"",
""CONTACT_CODE_014""
}",,,
Deployed Items,"""errorCode""","Seeing blank space in the micro dashboard area under Offer Requests, Purchase Requests list views in sourcing requests.",,,
Deployed Items,"""errorCode""",Fixed,,,
Deployed Items,Teams #,I have created two GI lines on xcrm and the sync is failing. correlation_id: d55bfa18-5444-11f1-8eb1-494774d88896,,,
Deployed Items,Teams #,Logs,,,
Deployed Items,Teams #,US26SO00880,,,
Deployed Items,Teams #,"US26PO00623
""{""status"":400,""message"":""Stock line with crmId '21170' already exists. Duplicate stock lines are not allowed for xCRM shipment creation."",""errorCode"":""SHP_004""}""",,,
Deployed Items,400 Bad Request,P,,,
Deployed Items,400 Bad Request,"romisedDeliveryDate is not saved in UI post SO creation.
0eb33d3b-1f6a-4bd4-84e8-7c5d8f69d8b2",,,https://crm.stage.chip1.info/sales/orders/6a0d7d9ecb805637c535cc6e/line/6a0d7d9ecb805637c535cc6c
Deployed Items,correlationid,"Screenshot 2026-05-20 at 2.55.34 PM.png
seeing different micro dashboard cards in offer requests and purchase requests",,,
Deployed Items,correlationid,"Seeing different micro dashboard cards in offer requests and purchase requests
⁠",,,
Deployed Items,IB,"Commission, allocation(stockId, quantity and landed cost)  ----->",,,
Deployed Items,IB,Seeing mongoid(6a0dcecccb805637c535cced) instead of order id,,,
