Section,Category,Item_Description,Status_Value,Owner,Links
Deployed Items,Private ( https,Few tabs disabled. We will see Coming Soon.,,,
Deployed Items,Private ( https,"Deepti
//app.clickup.com/t/8651091/CHP-2565
) (Normal)
//app.clickup.com/t/8651091/CHP-2567
) (Normal)
//app.clickup.com/t/8651091/CHP-2597
)(high)",,,
Deployed Items,Private ( https,"Contacts - Micro-dashboard
(Check for MC1, date joined cards)",,,
Deployed Items,Private ( https,Pass,,,
Deployed Items,Private ( https,"The cards count is matching with the list items displayed in the UI. Clicking on the card, filters the list correctly.",,,
Deployed Items,Private ( https,There doesn't seem to be any data for NeedOutreach MDC.,,,
Deployed Items,Private ( https,Deepti,,,
Deployed Items,Private ( https,The 'My Chip1' micro-dashboard is displaying records that have 'on Mychip1' as No. Check the interpretation of 'My Chip1'.,,,
Deployed Items,Private ( https,Column Selector for lists,,,
Deployed Items,Private ( https,Pass,,,
Deployed Items,Private ( https,Deepti,,,
Deployed Items,Private ( https,Not all contacts are migrated for the following accounts,,,
Deployed Items,Private ( https,In progress,,,
Deployed Items,Private ( https,"Will test once changes are deployed.
conTel is inprogress
//app.clickup.com/t/8651091/CHP-2536
) (high)
//app.clickup.com/t/8651091/CHP-2481
) (High)
phone_number+email_adress - backend curl validation
in progress
minor fix along with nameInNaturalLanguage change and the isDefault flag for emails which we discussed in standup.",,,
Deployed Items,Private ( https,"It's a lookup field, which will be used to identify firstNameOther and lastNameOther fields information (username → firstName+lastName)",,,
Deployed Items,Private ( https,"Other bugs
//app.clickup.com/t/8651091/CHP-2517
) (Low)
//app.clickup.com/t/8651091/CHP-2566
) (Normal)
//app.clickup.com/t/8651091/CHP-2577
) (High)
//app.clickup.com/t/8651091/CHP-2585
)",,,
Deployed Items,Private ( https,"Bugs in build
//app.clickup.com/t/8651091/CHP-2606
)
//app.clickup.com/t/8651091/CHP-2602
)
//app.clickup.com/t/8651091/CHP-2611
)",,,
Deployed Items,Private ( https,Not seen on stage.,,,
Deployed Items,Private ( https,"Team did a work around for projects, it was giving error because of a field
items.lastSavedPrice.origin.value
, renamed it. This did not occur in stage as this value is not exists for any project
//app.clickup.com/t/8651091/CHP-2612
)",,,
Deployed Items,Private ( https,"Env vars are updated on prod. Need somehow track infra changes for the
release.Like
in this case, when env vars were updated for lower env during the testing, but forgotten to be changed in prod..
//app.clickup.com/t/8651091/CHP-2614
)",,,
Deployed Items,Private ( https,"Data variation on production.
//app.clickup.com/t/8651091/CHP-2616
)",,,
Deployed Items,Private ( https,"Created this for tracking. We are currently not supporting RFQ creation from CRM.
//app.clickup.com/t/8651091/CHP-2617
)",,,
Deployed Items,Private ( https,"Some quotes failed to sync during migration due to mapping issues. Data variation on production.
## MC1 SANITY TESTS",,,
Deployed Items,Private ( https,Feature/Flow,,,
Deployed Items,Private ( https,Stage,,,
Deployed Items,Private ( https,Prod,,,
Deployed Items,Private ( https,Remarks,,,
Deployed Items,Private ( https,"New User Signup from mc1
yes
yes",,,
Deployed Items,Private ( https,"Mc1 user invite - signup
yes
yes",,,
Deployed Items,Private ( https,On stage should suffice,,,
Deployed Items,Private ( https,"Upload Bom & Excess and verify in CRM
yes
yes",,,
Deployed Items,Private ( https,"Manual RFQ
yes
yes",,,
Deployed Items,Private ( https,"Active Quote (create, edit)
yes
yes",,,
Deployed Items,Private ( https,"Sales Order
(create, edit)
yes
yes",,,
Deployed Items,Private ( https,"Lead Account & Transfer
yes
yes",,,
Deployed Items,Private ( https,"Bids
na
na",,,
Deployed Items,Private ( https,"Parts Tracker
yes
na",,,
Deployed Items,Private ( https,"Search
yes
yes",,,
Deployed Items,Private ( https,"Page Navigations
yes
yes",,,
Deployed Items,Private ( https,"Edit Project
yes
yes",,,
Deployed Items,Private ( https,"Notification Emails
yes
yes",,,
Deployed Items,Private ( https,"Download excess and Bom Template, fill and upload.
yes
yes",,,
Deployed Items,## CRM SANITY TESTS,Feature/Flow,,,
Deployed Items,## CRM SANITY TESTS,Stage,,,
Deployed Items,## CRM SANITY TESTS,Production,,,
Deployed Items,## CRM SANITY TESTS,Remarks,,,
Deployed Items,## CRM SANITY TESTS,"Create BOM in MC1, check in xcrm and new crm
yes
yes",,,
Deployed Items,## CRM SANITY TESTS,"Create RFQ in MC1, check in xcrm and crm
yes
yes",,,
Deployed Items,## CRM SANITY TESTS,"Upload BOM from CRM
yes
yes",,,
Deployed Items,## CRM SANITY TESTS,"Page Navigations
yes
yes",,,
Deployed Items,## CRM SANITY TESTS,"Deep links for Accounts, RFQs, Quotes and Orders
yes
yes",,,
Deployed Items,## CRM SANITY TESTS,Edit Project,,,
Deployed Items,## CRM SANITY TESTS,NA,,,
Deployed Items,## CRM SANITY TESTS,NA,,,
Deployed Items,## CRM SANITY TESTS,"Global Search
yes
yes",,,
Deployed Items,## CRM SANITY TESTS,"Filters
yes
yes",,,
Deployed Items,## CRM SANITY TESTS,"Sorting of tables
yes
yes",,,
Deployed Items,## CRM SANITY TESTS,"Page Search
yes
yes",,,
Deployed Items,## CRM SANITY TESTS,"Download excess and Bom Template, fill and upload.
yes
yes
## AUTOMATION TEST RUN
mc1 report
//jenkins.chip1.info/job/chip1-e2e-tests/job/chip1-ui-tests/35/cucumber-html-reports_8aee61a9-c742-380b-b7bf-06c49080f4be/overview-features.html
crm report
//jenkins.chip1.info/job/chip1-e2e-tests/job/crm-ui-tests/10/cucumber-html-reports_8aee61a9-c742-380b-b7bf-06c49080f4be/overview-features.html",,,
