Section,Category,Item_Description,Status_Value,Owner,Links
Deployed Items,feat,"I noticed we're displaying
qty
as 0 (see screenshot above), it should be empty
feedback/26-04-02-review-findings-remediation (",,,
Deployed Items,feat,),,@Deepti Vaidyula,
Deployed Items,feat,"This PR moves Emails Input created in Order Billing island (and then removed) into a separate control - `FormikMultiEmailTagInput`. Used it in Account -> Customer island instead of 1 row per email fields set*See PR for images.*
optimize FormikCheckbox layout and width constraints (",,,
Deployed Items,fix(core),),,@Deepti Vaidyula,
Deployed Items,fix(core),"This PR refactors the styling of `FormikCheckbox` and `FormikCheckboxFormControl` to improve layout consistency and prevent overflow issues. It replaces standard MUI components with styled wrappers that better handle intrinsic sizing.
'fit-content'
and
to checkbox labels and form controls to ensure they only occupy the necessary horizontal space.",,,
Deployed Items,Component Refactoring,"StyledFormControl
,",,,
Deployed Items,Component Refactoring,"StyledFormControlCheckboxLabel
, and",,,
Deployed Items,Component Refactoring,"StyledInlineCheckboxLabel
to standardize styling across the checkbox variations.",,,
Deployed Items,Code Organization,Moved style definitions to the top of the file for better readability and maintainability.,,,
Deployed Items,Consistency,"Maintained the standard
48px
height for form control labels while improving their responsiveness.
prevent accidental form submission on Enter key press (",,,
Deployed Items,fix(rfq),),,@Harika Guntamukkala,
Deployed Items,fix(rfq),This PR addresses an issue in the RFQ creation flow where pressing the **Enter** key while focused on a search or input field would prematurely submit the form and create the RFQ.,,,
Deployed Items,fix(rfq),Changed,,,
Deployed Items,fix(rfq),"FormikSubmit
button type to
""button""
in",,,
Deployed Items,fix(rfq),"CreateRequestModal
and",,,
Deployed Items,fix(rfq),"CreateRfqLineModal
.",,,
Deployed Items,fix(rfq),Disables the default browser form submission behavior on,,,
Deployed Items,fix(rfq),"Enter
, ensuring the RFQ is only created when the user explicitly clicks the submit button or triggers it while the button is focused.",,,
Deployed Items,fix(rfq),"Improves user experience by preventing accidental creations during ""extended search"" and manual data entry.
improve order line manual allocation visibility and permission handling (",,,
Deployed Items,fix,) ,,@Deepti Vaidyula,
Deployed Items,fix,"This PR resolves an issue where the ""Add Allocation"" button was missing or improperly handling the read-only state in the Order Line Allocation Details island. It introduces better feedback for users when a line is locked and ensures the island respects section-level permissions.**Key Improvements:**",,,
Deployed Items,Permission Synchronization,Updated the,,,
Deployed Items,Permission Synchronization,"OrderLineDetailsTab
to correctly pass section-level permissions to the Allocation island.",,,
Deployed Items,Locked State Indicator,Added a standard lock icon with a tooltip to the island header. This provides immediate visual feedback if the manual allocation button is hidden because the section is read-only or the line is locked.,,,
Deployed Items,Data Mapping Fixes,"Resolved a bug in the
createOrderLineAllocationVms
mapper where MPN and Manufacturer details were not being correctly populated from the order line context.",,,
Deployed Items,UI Consistency,Aligned the island's header and summary behavior with the standard patterns used in other Order Line sections (like Line Details and Alternatives).,,,
Deployed Items,UI Consistency,Update SourcingSearchShortcut tooltip text (,,,
Deployed Items,UI Consistency,),,@Harika Guntamukkala,
Deployed Items,UI Consistency,DONE,,,
Deployed Items,Before,After:*See PR for images.*,,,
Deployed Items,Before,"Include VAT validations for account. If account is in Europe region(exact countries list can be shared) then account has to be VAT
upgrade Typescript 5.9 -> 6.0 (
//gist.github.com/privatenumber/3d2e80da28f84ee30b77d53e1693378f#4-new-features",verified to create SO,@Deepti Vaidyula,
Deployed Items,)   https,"Handle backport PRs and simplify currency determination logic (dev only) (
)",,,
Deployed Items,)   https,"This pull request introduces improvements to handle backport PRs more effectively and refines the changelog description cleaning logic. Additionally, it simplifies the logic for determining currency in sourcing request fields, reducing complexity.",,,
Deployed Items,)   https,"Update Eslint and dependencies, suppress lint warnings (
)",,,
Deployed Items,)   https,"This pull request updates Eslint to version 10.1.0 across all packages, suppresses `exhaustive-deps` lint warnings, and modifies configurations. Additionally, the updates address compatibility and security concerns by upgrading related dependencies including Vite.",,,
Deployed Items,)   https,"Update some steps and fix tanstak devtools (dev only) (
)",,,
Deployed Items,)   https,"This pull request simplifies the build configuration by removing an unnecessary editor override in the devtools plugin, directly using `launch-editor` instead of proxying through Vite's `/__open-in-editor` endpoint.",,,
