Section,Category,Item_Description,Status_Value,Owner,Links
Deployed Items,Note,Sales Order (create),,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,US25SO01613,,,
Deployed Items,Note,Sales Order (edit),,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Sales Order - multiline,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Quality Control (PO number),,,
Deployed Items,Note,"Yes
yes",,,
Deployed Items,Note,"On prod, we test this on need basis",,,
Deployed Items,Note,Invoice generation,,,
Deployed Items,Note,"Yes
yes",,,
Deployed Items,Note,"On prod, we test this on need basis",,,
Deployed Items,Note,Invoice generation - shipping in 2 lots,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,"On prod, we test this on need basis",,,
Deployed Items,Note,Lead Account & Transfer,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Bids,,,
Deployed Items,Note,Parts Tracker,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Search,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Page Navigations,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Edit Project,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Notification Emails,,,
Deployed Items,Note,"Download excess and Bom Template, fill and upload.",,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Conceirge Service,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Sorting,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Filters,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Pricing - OEM secrets,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Pricing - IC,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Pricing - xcrm,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,The sanity tests to check will be selected based on the release,,,
Deployed Items,Note,Feature/Flow,,,
Deployed Items,Note,Stage,,,
Deployed Items,Note,Production,,,
Deployed Items,Note,Remarks,,,
Deployed Items,Note,"Create BOM in MC1, check in xcrm and new crm",,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,"Create RFQ in MC1, check in xcrm and crm",,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Upload BOM from CRM,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Page Navigations,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,"Deep links for Accounts, RFQs, Quotes and Orders",,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Edit Project,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Projects - price refresh,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Global Search,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Filters,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Sorting of tables,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Page Search,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,"Download excess and Bom Template, fill and upload.",,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Conceirge Service,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Microdashboard counts,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Share project and show in mc1,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Create Contact from crm,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Invite Contact from crm,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Create Task,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,FAB icons - for all,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,FAB - icon actions - Take a note/Activity/Task,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Light mode - dark mode,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Saved Views,,,
Deployed Items,Note,Yes,,,
