Section,Category,Item_Description,Status_Value,Owner,Links
Artefacts,Artefacts,Improved Item Indexing," Updated RfqList to use a flattened item map, ensuring that nested RFQ lines are correctly indexed and accessible for all list-wide actions.",,
Artefacts,Artefacts,Logic Refinement, Improved the helper functions in useUpdateRfqStatus to handle complex ID mappings (Request IDs vs Line IDs) more reliably using nested Maps.,,
Artefacts,Artefacts,feat,enhance Account Ownership Requests and Implement Read-Only Filters ( ),,
Artefacts,Artefacts,Feature flag consolidation,replaced separate open-accounts / search-accounts flags with open-and-search-accounts and updated all gating logic.,,
Artefacts,Artefacts,Account list behavior,introduced “search accounts mode” vs “open accounts mode” and ensured unassigned is set correctly for each path (including My Accounts).,,
Artefacts,Artefacts,Filters UX,"enforced read-only filter keys properly (disable selector + remove actions), improved “Clear all” disabling logic, and hid role filters when in Open Accounts mode.",,
Artefacts,Artefacts,Search preset enhancements,added website as a supported search field + filter mapping.,,
Artefacts,Artefacts,Request ownership,added shared mapping/utilities for request-ownership accounts and default assignee resolution; updated FAB to use the shared mapper.,,
Artefacts,Artefacts,feat,implement auto-selection gating and custom polling for stock queries in StockList ( ),,
Artefacts,Artefacts,This PR standardizes the behavior of the Sourcing Stock list by implementing the same polling and auto-selection logic used in the Market Activity list. This ensures consistent data fetching behavior across different sourcing tabs.**Key Changes,**,,
Artefacts,Artefacts,Polling Logic,"Integrated refetchIntervalForHistoricalActivityQueryData into the StockList query. The list will now poll every 2 seconds specifically when items are in a loading state, matching the Market Activity behavior.",,
Artefacts,Artefacts,Auto-Selection Integration,"Added the useAutoSelectMpns hook to StockList . The query is now disabled while MPNs are being auto-selected, and the component returns null to avoid unnecessary renders during this process.",,
Artefacts,Artefacts,Refactored Query Options,"Updated stockQueryOptions to use an object-based parameter pattern ( { payload, usePlaceholderData } ) instead of positional arguments, improving consistency with other query option definitions in the codebase.",,
Artefacts,Artefacts,Improved Type Safety,Refined the TStockQueryOptionsParams type definition in stockQueryOptions.ts .,,
Artefacts,Artefacts,feat,"implement bulk RFQ status update functionality with reason field ( ) Thiswork replaces the RFQ FAB “close lines” flow with an **Update status** action that opens a **bulk status modal**. Users pick **main status**, **detailed status**, and an optional **reason**; the mutation sends `status`, optional `detailedStatus`, and optional `reason` on each line via `updateRfqs`.**Product / UX** Update status appears on RFQ list, RFQ details, account RFQs, contact RFQs, and part RFQs when at least one request line is selected (Refresh icon; copy uses fab.updateStatus ). On contact and part details, the layout FAB is hidden on the RFQ tab so it doesn’t stack with the list; the RFQ tab supplies its own FAB (contact RFQ tab passes a small wrapper that loads contact data for the existing FAB). Adds rfq.bulkUpdateStatus → RfqBulkUpdateStatusModal ; reuses RfqLineStatusSelector and shared rfqUpdateStatusSchema / FormikText for reason . Introduces useUpdateRfqStatus , useUpdateRfqLinesStatusMutation (generalizes the old close-lines mutation), and rfqStatusUtils for consistent item payloads; single-line RfqItemUpdateStatusModal also sends reason through the same builder.",,
Artefacts,Artefacts,RFQ list VM,"risk level column labels use project i18n ( riskAnalysis.levels.* ) instead of shared enum labels; useRfqListQueryOptions loads ['rfq', 'project'] . Small selection store cleanup when applying setRowSelection . useCloseRfqLines and the confirmation-only close flow from the RFQ FAB in favor of the new modal.",,
Artefacts,Artefacts,fix(quote),update null checks and adapt properties to prevent runtime errors ( ),,
Artefacts,Artefacts,Fixes  https,//altir-chip1.sentry.io/issues/111095793/?alert_rule_id=179716&alert_timestamp=1775816449962&…,,
Artefacts,Artefacts,fix(rfq),align loader and component filter for main RFQ list ( ),,
Artefacts,Artefacts,Fix,Prevent duplicate account creation and add loading state ( ) This PR enhances the `CreateAccountModal` by implementing safeguards against accidental double submissions and improving the user experience during the account creation process.****Key Changes****,,
Artefacts,Artefacts,Double-Submit Protection,"Introduced a useRef tracker ( createAccountInFlightRef ) to ensure only one account creation request can be active at a time, preventing duplicate entries if a user clicks the submit button multiple times.",,
Artefacts,Artefacts,Loading State,Added a new isCreatingAccount state to track the asynchronous creation process.,,
Artefacts,Artefacts,UI Improvements,"The ""Create"" button is now automatically disabled while the account is being created, providing clear visual feedback and preventing further interactions until the process completes or fails.",,
Artefacts,Artefacts,Error Resilience,Wrapped the creation logic in a try...finally block to ensure the loading state and flight tracking are correctly reset even if the request fails. MC1 Stock part 1 - Refactor and centralize stock types into core package ( ),,
Artefacts,Artefacts,"This pull request refactors and centralizes stock-related types, enums, and code into the `@chip1/core` package. A new `createStockService` factory has been introduced in the core package for improved reusability and maintainability. Key changes include"," Migration of InfoBit , SummaryCard primitives, and stock-related types to the core package. Creation of packages/core/config/stock.ts for reusable enums like EStockSort , EStockUserRole , etc. Centralization of shared stock types and API payload types in packages/core/types . CRM-specific code updated to re-export types and enums from the core package.",,
Artefacts,Artefacts,refactor,Account List Logic and Invoicing Address Handling ( ),,
Artefacts,Artefacts,**Key Changes,**,,
Artefacts,Artefacts,Account List Improvements,"Decoupled the Ownership Request functionality from the ""Open Accounts"" view mode. It is now enabled globally whenever the open-accounts feature flag is active, including in Search mode. Simplified feature flag checks in AllAccountList.tsx for better readability.",,
Artefacts,Artefacts,Invoicing Module Refactor,"Optimized AccountInvoicingDeliverySection.tsx by implementing useMemo for address filtering. The InvoicePostalAddressPreview now dynamically filters and normalizes the account's existing addresses for the autocomplete options, improving data reliability.",,
Artefacts,Artefacts,UI & Styling,"Updated AccountSearchPage background color to use theme.palette.background.default , ensuring better alignment with the application's design system and theme consistency.",,
Artefacts,Artefacts,refactor,"consolidate invoice portal credentials into a single field and extract notes field component ( ) This PR standardizes the handling of account invoicing portal credentials by replacing separate `username` and `password` fields with a single, multiline `credentials` field. This change simplifies the data model and provides more flexibility for different portal authentication methods.****Key Changes****",,
Artefacts,Artefacts,UI Refactoring,"Updated AccountInvoicingDeliverySection to use the new credentials field (multiline) when the invoicing mode is set to ""Online"". Extracted InvoicePreferenceNotesField into a reusable functional component to improve code organization and reduce duplication. Cleaned up JSX structure by removing unnecessary fragments and improving conditional rendering logic.",,
Artefacts,Artefacts,Data Model & Types,Modified TAccountInvoicePreference in account.ts to include the credentials property and remove the deprecated username and password fields.,,
Artefacts,Artefacts,Validation,Updated the account validation schema in validation/account.ts to reflect the transition from username / password to the unified credentials field.,,
Artefacts,Artefacts,Localization,"Updated account.json to remove obsolete translation keys ( invoicePortalUsername , invoicePortalPassword ). Added enterCredentials placeholder and ensured the credentials label is correctly mapped. Stock Changes ( )",,
Artefacts,Artefacts,Update,Bulk Match Account functionality on Opportunities  ( ),,
Artefacts,Artefacts,Update,Hidden step 2 and added 2 checkboxes on the first page on Match Account Modal ( ),,
Artefacts,Artefacts,UPD,,,
Artefacts,Artefacts,fix,SR Issues ( ),,
Artefacts,Artefacts,PO,Fix buyer section fields ( ) The last commit in this changelog is 343e15c,,
