Section,Category,Item_Description,Status_Value,Owner,Links
Deployed Items,Note,"Global Search
yes
yes",,,
Deployed Items,Note,"Filters
yes
yes",,,
Deployed Items,Note,"Sorting of tables
yes
yes",,,
Deployed Items,Note,"Page Search
yes
yes",,,
Deployed Items,Note,"Download excess and Bom Template, fill and upload.
yes
yes",,,
Deployed Items,Note,"Conceirge Service
yes
yes",,,
Deployed Items,Note,"Microdashboard counts
yes
yes",,,
Deployed Items,Note,"Share project and show in mc1
yes
yes",,,
Deployed Items,Note,Create Contact from crm,,,
Deployed Items,Note,No,,,
Deployed Items,Note,Invite Contact from crm,,,
Deployed Items,Note,No,,,
Deployed Items,Note,No,,,
Deployed Items,Note,Create Task,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,No,,,
Deployed Items,Note,"FAB icons - for all
yes
yes",,,
Deployed Items,Note,FAB - icon actions - Take a note/Activity/Task,,,
Deployed Items,Note,"Yes
yes",,,
Deployed Items,Note,Light mode - dark mode,,,
Deployed Items,Note,"Yes
yes",,,
Deployed Items,Note,Saved Views,,,
Deployed Items,Note,"No
yes",,,
Deployed Items,Note,"Projects - price refresh
yes
yes",,,
