Section,Category,Item_Description,Status_Value,Owner,Links
Deployed Items,Note,Active Quote – Edit,,,
Deployed Items,Note,Validated quote updates across systems.,,,
Deployed Items,Note,Confirmed that an MPN change creates a new quote line.,Verified updated quote details in the list view.,,
Deployed Items,Note,"Ensured status updates across CRM and xCRM.
yes",,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Active Quote – Multiline,,,
Deployed Items,Note,Validated the creation of multiline quotes,,,
Deployed Items,Note,Validated quote details in the list view,,,
Deployed Items,Note,Validated data synchronization across systems,,,
Deployed Items,Note,Validated status updates across CRM and xCRM,,,
Deployed Items,Note,Sales Order – Create,,,
Deployed Items,Note,Validated the RFQ → Quote → Sales Order flow.,,,
Deployed Items,Note,Validated standalone Sales Order creation in both CRM and xCRM.,,,
Deployed Items,Note,Validated RFQ from MC1 and Quote/SO from xCRM.,,,
Deployed Items,Note,"Validated data synchronization across MC1, CRM, and xCRM.",,,
Deployed Items,Note,Validated Sales Order details in the list view.,,,
Deployed Items,Note,"Validated status updates across systems.
yes",,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Sales Order – Edit,,,
Deployed Items,Note,Validated the Sales Order edit functionality.,,,
Deployed Items,Note,Confirmed data synchronization across systems.,Verified updated details in the list view.,,
Deployed Items,Note,Ensured status consistency between CRM and xCRM.,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Sales Order – Multiline,,,
Deployed Items,Note,Validated the creation of multiline sales orders.,,,
Deployed Items,Note,Ensured data synchronization across systems.,,,
Deployed Items,Note,Confirmed status updates across CRM and xCRM.,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Quality Control (PO Number),,,
Deployed Items,Note,Validated the PO number association in MC12. Validated the Quality Control workflow in MC1.,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Invoice Generation,,,
Deployed Items,Note,Validated the invoice generation flow in MC12. Confirmed the accuracy of invoice data in MC1.,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Lead Account & Transfer,,,
Deployed Items,Note,"Validated the creation and transfer of leads, ensuring synchronization across MC1, CRM, and xCRM.",,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Bids,,,
Deployed Items,Note,Validated bid creation flow,,,
Deployed Items,Note,Validated bid updates,,,
Deployed Items,Note,Validated data synchronization between MC1 and xCRM,,,
Deployed Items,Note,Parts Tracker,,,
Deployed Items,Note,Validated parts tracking functionality,,,
Deployed Items,Note,Ensured data accuracy,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Global Search,,,
Deployed Items,Note,Validated the global search functionality.,,,
Deployed Items,Note,Validated module-level search results for each entity.,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Page Navigations,,,
Deployed Items,Note,"Validated navigation across key modules.
yes",Verified page load and access behavior.,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Edit Project,,,
Deployed Items,Note,Validated the project edit functionality.,,,
Deployed Items,Note,Confirmed data persistence after updates or partial edits.,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Notification Emails,,,
Deployed Items,Note,Validated notification email triggers,,,
Deployed Items,Note,Validated email content,,,
Deployed Items,Note,Download & Upload Templates (BOM/Excess),,,
Deployed Items,Note,Validated template download,,,
Deployed Items,Note,Validated template upload after data entry,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Concierge Service,,,
Deployed Items,Note,Validated the concierge service workflow,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Sorting,,,
Deployed Items,Note,Validated the sorting functionality across list views.,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Filters,,,
Deployed Items,Note,Validated the filter functionality across all modules.,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Pricing – OEM Secrets,,,
Deployed Items,Note,Confirmed the visibility of OEM pricing retrieval in the UI.,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Pricing – IC,Verified the visibility of IC pricing fetch in the UI.,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Pricing – xCRM,,,
Deployed Items,Note,Validated the visibility of xCRM pricing fetch in the UI.,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,The sanity tests to check will be selected based on the release,,,
Deployed Items,Note,Feature / Flow,,,
Deployed Items,Note,Validation Details,,,
Deployed Items,Note,Stage,,,
Deployed Items,Note,Prod,,,
Deployed Items,Note,Remarks,,,
Deployed Items,Note,Create Account,,,
Deployed Items,Note,Validated that account can be created from CRM,,,
Deployed Items,Note,The tabs are accessible for this account,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Create BOM (CRM -> XCRM),,,
Deployed Items,Note,Validated BOM creation in CRM,,,
Deployed Items,Note,Confirmed BOM visibility and details in xCRM,Verified BOM synchronisation and details in the new CRM.,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Create RFQ ( CRM -> XCRM),,,
Deployed Items,Note,Validated RFQ creation in CRM,,,
Deployed Items,Note,Confirmed RFQ visibility and details in xCRM,Verified RFQ synchronisation and details in CRM.,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Fail,,,
Deployed Items,Note,Upload BOM (CRM),,,
Deployed Items,Note,Validated BOM upload from CRM,,,
Deployed Items,Note,Validated BOM details visibility in MC1 and xCRM,,,
Deployed Items,Note,"Validated data consistency across CRM, MC1, and xCRM",,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Page Navigations,,,
Deployed Items,Note,Validated navigation across key modules,,,
Deployed Items,Note,Validated page load and access behaviour,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,"Deep Links (Accounts, RFQs, Quotes, Orders)",,,
Deployed Items,Note,Validated deep link navigation for Accounts,,,
Deployed Items,Note,Validated deep link navigation for RFQs,,,
Deployed Items,Note,Validated deep link navigation for Quotes,,,
Deployed Items,Note,Validated deep link navigation for Orders,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Edit Project,,,
Deployed Items,Note,Validated project edit functionality,,,
Deployed Items,Note,Validated data persistence after updates or partial edits,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Projects – Price Refresh,,,
Deployed Items,Note,"Validated visibility of price details fetched from OEM Secrets, IC source, and xCRM",,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Global Search,,,
Deployed Items,Note,Validated global search functionality,,,
Deployed Items,Note,Validated module-level search results for each entity,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Filters,,,
Deployed Items,Note,Validated filter functionality across all modules,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Sorting of Tables,,,
Deployed Items,Note,Validated sorting functionality across list views,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Download & Upload Templates (BOM/Excess),,,
Deployed Items,Note,Validated template download2. Validated template upload after data entry,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Concierge Service,,,
Deployed Items,Note,Validated concierge service workflow,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Microdashboard Counts,,,
Deployed Items,Note,Validated micro-dashboard counts for each card under available entities,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Share Project ( from CRM),,,
Deployed Items,Note,Validated project sharing to MC1 and related scenarios,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Create Contact (CRM),,,
Deployed Items,Note,Validated contact creation at different levels from CRM,,,
Deployed Items,Note,Validated sync between CRM ↔ xCRM,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Invite Contact (CRM),,,
Deployed Items,Note,Validated contact invitation from CRM,,,
Deployed Items,Note,Validated sync between CRM ↔ xCRM,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Create Task,,,
Deployed Items,Note,"Validated task creation, edit, and related scenarios",,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,FAB Icons (All Entities),,,
Deployed Items,Note,Validated FAB icon visibility across all entities,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,FAB Actions (Note / Activity / Task),,,
Deployed Items,Note,"Validated Note, Activity, and Task actions from FAB icon across applicable entities",,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Light Mode / Dark Mode,,,
Deployed Items,Note,Validated user experience in both light and dark modes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Saved Views,,,
Deployed Items,Note,Validated saved views functionality,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Trips and Visits,,,
Deployed Items,Note,Create and edit a trip and a visit,,,
Deployed Items,Note,Yes,,,
Deployed Items,Note,Yes,,,
Deployed Items,## PURCHASING SANITY TESTS,Feature/Flow,,,
Deployed Items,## PURCHASING SANITY TESTS,Stage,,,
Deployed Items,## PURCHASING SANITY TESTS,Production,,,
Deployed Items,## PURCHASING SANITY TESTS,Remarks,,,
Deployed Items,## PURCHASING SANITY TESTS,"Create RFQ in MC1, check in xcrm and new   CRM",,,
Deployed Items,## PURCHASING SANITY TESTS,"Yes
yes",,,
Deployed Items,## PURCHASING SANITY TESTS,"Verify RFQ creation, data sync between systems",,,
Deployed Items,## PURCHASING SANITY TESTS,Create Sourcing Request from RFQ,,,
Deployed Items,## PURCHASING SANITY TESTS,Yes,,,
Deployed Items,## PURCHASING SANITY TESTS,Yes,,,
Deployed Items,## PURCHASING SANITY TESTS,"Check SR links to RFQ correctly, all fields populated",,,
Deployed Items,## PURCHASING SANITY TESTS,Add Offers to Sourcing Request,,,
Deployed Items,## PURCHASING SANITY TESTS,Yes,,,
Deployed Items,## PURCHASING SANITY TESTS,Yes,,,
Deployed Items,## PURCHASING SANITY TESTS,"Verify multiple offers can be added, supplier info captured",,,
Deployed Items,Update SR Status,Offers Requested,,,
Deployed Items,Update SR Status,Yes,,,
Deployed Items,Update SR Status,Yes,,,
Deployed Items,Update SR Status,"Check status transitions, visibility to purchasing team",,,
Deployed Items,Update SR Status,Receiving Offers,,,
Deployed Items,Update SR Status,Yes,,,
Deployed Items,Update SR Status,Yes,,,
Deployed Items,Update SR Status,Verify status updates as offers come in,,,
Deployed Items,Update SR Status,Offers Gathered,,,
Deployed Items,Update SR Status,Yes,,,
Deployed Items,Update SR Status,Yes,,,
Deployed Items,Update SR Status,"Check final status, target price achievement indicator",,,
Deployed Items,Update SR Status,Create Quote from specific Offer,,,
Deployed Items,Update SR Status,Yes,,,
Deployed Items,Update SR Status,Yes,,,
Deployed Items,Update SR Status,"Verify Quote-Offer connection, price carries over",,,
Deployed Items,Update SR Status,Create Quote with multiple lines   (different prices/quantities),,,
Deployed Items,Update SR Status,Yes,,,
Deployed Items,Update SR Status,Yes,,,
Deployed Items,Update SR Status,"Test multiple quote line creation, customer can select one",,,
Deployed Items,Update SR Status,Create Sales Order from Quote,,,
Deployed Items,Update SR Status,Yes,,,
Deployed Items,Update SR Status,Na,,,
Deployed Items,Update SR Status,Verify SO carries SR and Offer references,,,
Deployed Items,Update SR Status,Create Sales Order without SR (direct   quote),,,
Deployed Items,Update SR Status,Yes,,,
Deployed Items,Update SR Status,Na,,,
Deployed Items,Update SR Status,"Test SO creation for direct quotes, add SR later",,,
Deployed Items,Update SR Status,Create Sales Order from Market Offers (no   SR),,,
Deployed Items,Update SR Status,Yes,,,
Deployed Items,Update SR Status,Na,,,
Deployed Items,Update SR Status,Verify market offer quote functionality,,,
Deployed Items,Update SR Status,Admin approval of Sales Order,,,
Deployed Items,Update SR Status,Yes,,,
Deployed Items,Update SR Status,Na,,,
Deployed Items,Update SR Status,"Check approval checkboxes, workflow triggers",,,
Deployed Items,Update SR Status,Update SR Status to Request for Purchase   from SO,,,
Deployed Items,Update SR Status,Yes,,,
Deployed Items,Update SR Status,Na,,,
Deployed Items,Update SR Status,Verify status change triggers purchasing workflow,,,
Deployed Items,Update SR Status,Create Purchase Order from Offer (not   from SR),,,
Deployed Items,Update SR Status,Yes,,,
Deployed Items,Update SR Status,Yes,,,
Deployed Items,Critical,PO must be created from OFFER with supplier info,,,
Deployed Items,Critical,Auto-create Stock entry when PO created,,,
Deployed Items,Critical,Yes,,,
Deployed Items,Critical,Yes,,,
Deployed Items,Critical,"Stock status should be ordered, linked to PO",,,
Deployed Items,Critical,Auto-create PO line allocation to Stock,,,
Deployed Items,Critical,Yes,,,
Deployed Items,Critical,Yes,,,
Deployed Items,Critical,Verify allocation established automatically,,,
Deployed Items,Critical,Auto-create SO line allocation to Stock,,,
Deployed Items,Critical,Yes,,,
Deployed Items,Critical,Yes,,,
Deployed Items,Verify all three connections,PO-Stock-SO,,,
Deployed Items,Verify all three connections,Create Receiving Lines with multiple date   codes,,,
Deployed Items,Verify all three connections,Yes,,,
Deployed Items,Verify all three connections,Yes,,,
Deployed Items,Verify all three connections,"Test receiving batch 1 (500 units), batch 2 (500 units) separately",,,
Deployed Items,Verify all three connections,Create Receiving Lines with lot codes,,,
Deployed Items,Verify all three connections,Yes,,,
Deployed Items,Verify all three connections,Yes,,,
Deployed Items,Verify all three connections,Verify lot code capture for QC tracking,,,
Deployed Items,QC Status Flow,Arrived > QC Started   > Tested > Received,,,
Deployed Items,QC Status Flow,Yes,,,
Deployed Items,QC Status Flow,Yes,,,
Deployed Items,QC Status Flow,"Check all status transitions, QC report creation",,,
Deployed Items,QC Status Flow,QC Pass/Fail status in Receiving Line,,,
Deployed Items,QC Status Flow,Yes,,,
Deployed Items,QC Status Flow,Yes,,,
Deployed Items,QC Status Flow,Verify test results affect allocation and shipping,,,
Deployed Items,QC Status Flow,Split Allocations when received qty   differs from ordered,,,
Deployed Items,QC Status Flow,Yes,,,
Deployed Items,QC Status Flow,Na,,,
Deployed Items,QC Status Flow,"Test 1000 ordered, 700+300 received, allocation splits",,,
Deployed Items,QC Status Flow,Split Stock Line when receiving in   batches,,,
Deployed Items,QC Status Flow,Yes,,,
Deployed Items,QC Status Flow,Na,,,
Deployed Items,QC Status Flow,Verify stock line splits with different date codes,,,
Deployed Items,QC Status Flow,Update SO Allocations after split,,,
Deployed Items,QC Status Flow,Yes,,,
Deployed Items,QC Status Flow,Na,,,
Deployed Items,QC Status Flow,"Check allocation info includes receiving line ID, date code",,,
Deployed Items,QC Status Flow,Allocate existing warehouse Stock   directly to SO,,,
Deployed Items,QC Status Flow,Yes,,,
Deployed Items,QC Status Flow,Na,,,
Deployed Items,QC Status Flow,Test direct allocation for in-stock items (skip PO),,,
Deployed Items,SO status,Ready to Ship (when stock   allocated),,,
Deployed Items,SO status,Yes,,,
Deployed Items,SO status,Na,,,
Deployed Items,SO status,Verify SO jumps to Ready to Ship status,,,
Deployed Items,SO status,Combine multiple RFQs into single   Sourcing Request,,,
Deployed Items,SO status,Yes,,,
Deployed Items,SO status,Na,,,
Deployed Items,SO status,Test combining 3 RFQs (500+500+500) for economies of scale,,,
Deployed Items,SO status,Purchasing decides allocation when   supplier has shortage,,,
Deployed Items,SO status,Yes,,,
Deployed Items,SO status,"Na
1500 ordered, supplier has 500, purchasing allocates",,,
Deployed Items,Test,Create partial Shipping Line,,,
Deployed Items,Test,Yes,,,
Deployed Items,Test,Na,,,
Deployed Items,Test,"Test shipping 700 units, hold 300 pending",,,
Deployed Items,Test,Create full Shipping Line when all   quantity received,,,
Deployed Items,Test,Yes,,,
Deployed Items,Test,Na,,,
Deployed Items,Test,Test complete shipment after all batches received,,,
Deployed Items,SO Status,Partial Shipped,,,
Deployed Items,SO Status,Yes,,,
Deployed Items,SO Status,Na,,,
Deployed Items,SO Status,Verify status shows partial fulfillment,,,
Deployed Items,SO Status,Auto-create Invoice when Shipping Line   created,,,
Deployed Items,SO Status,Yes,,,
Deployed Items,SO Status,Na,,,
Deployed Items,SO Status,"Check invoice amount, prepayment deduction",,,
Deployed Items,SO Status,Multiple Invoices for same SO (one per   shipment),,,
Deployed Items,SO Status,Yes,,,
Deployed Items,SO Status,Na,,,
Deployed Items,SO Status,Test invoice creation for partial and final shipments,,,
Deployed Items,SO Status,Re-QC for Stock older than 1 year,,,
Deployed Items,SO Status,Yes,,,
Deployed Items,SO Status,Na,,,
Deployed Items,SO Status,"Flag old stock, create new QC report, array of reports",,,
Deployed Items,SO Status,Gross Profit calculation with landing   cost,,,
Deployed Items,SO Status,Yes,,,
Deployed Items,SO Status,"Na
sales price - landed cost",,,
Deployed Items,Verify margin calc,Switch offer if original not available at   PO creation,,,
Deployed Items,Verify margin calc,Yes,,,
Deployed Items,Verify margin calc,"Na
preferred offer unavailable, select alternative",,,
Deployed Items,Page Navigation,RFQ > SR > Quote   > SO > PO,,,
Deployed Items,Page Navigation,Yes,,,
Deployed Items,Page Navigation,Na,,,
Deployed Items,Page Navigation,Test navigation between entities,,,
Deployed Items,Page Navigation,"Deep links for RFQ, Sourcing Request,   Quote, Sales Order, Purchase Order",,,
Deployed Items,Page Navigation,Yes,,,
Deployed Items,Page Navigation,Na,,,
Deployed Items,Page Navigation,Verify deep links work correctly,,,
Deployed Items,Page Navigation,Global Search for Purchasing entities,,,
Deployed Items,Page Navigation,Yes,,,
Deployed Items,Page Navigation,Na,,,
Deployed Items,Page Navigation,"Test search RFQ, SR, Quote, SO, PO",,,
Deployed Items,Page Navigation,"Filters on Purchasing lists (RFQ, SR,   Quote, SO, PO)",,,
Deployed Items,Page Navigation,Yes,,,
Deployed Items,Page Navigation,Yes,,,
Deployed Items,Page Navigation,"Test filtering by status, customer, date range",,,
Deployed Items,Page Navigation,Sorting of Purchasing tables,,,
Deployed Items,Page Navigation,Yes,,,
Deployed Items,Page Navigation,Yes,,,
Deployed Items,Page Navigation,"Test sort by date, amount, status, supplier",,,
Deployed Items,Page Navigation,Page Search within Purchasing pages,,,
Deployed Items,Page Navigation,Yes,,,
Deployed Items,Page Navigation,Yes,,,
Deployed Items,Page Navigation,Test find within page (Ctrl+F equivalent),,,
Deployed Items,Page Navigation,Download PO and Sourcing Request details,,,
Deployed Items,Page Navigation,"Yes
na",,,
Deployed Items,Page Navigation,Test export to PDF/Excel,,,
Deployed Items,Page Navigation,"Upload documents to Receiving Line (QC   reports, images)",,,
Deployed Items,Page Navigation,Yes,,,
Deployed Items,Page Navigation,Yes,,,
Deployed Items,Page Navigation,Test document upload and attachment,,,
Deployed Items,Page Navigation,Image sequencing for QC Report PDF   generation,,,
Deployed Items,Page Navigation,"Yes
yes",,,
Deployed Items,Page Navigation,"Test reordering images, PDF generation",,,
Deployed Items,Data Migration,Legacy PR to SR (Request   for Purchase status),,,
Deployed Items,Data Migration,Yes,,,
Deployed Items,Data Migration,Na,,,
Deployed Items,Data Migration,Verify PR mapped correctly to SR,,,
Deployed Items,Data Migration,Sourcing Request reference carried to   Sales Order,,,
Deployed Items,Data Migration,Yes,,,
Deployed Items,Data Migration,Na,,,
Deployed Items,Critical,SO must always link back to SR,,,
Deployed Items,Critical,Offer reference in Quote carried to Sales   Order,,,
Deployed Items,Critical,Yes,,,
Deployed Items,Critical,Yes,,,
Deployed Items,Critical,Test quote-offer-SO connection,,,
